TBJ_JFET  
Vin = 0.05*sen(2*PI*1000.0*t)
Is = 1.00e-11  Idss = 2.00
Vt = 0.026     Vp   = -2.00
Tensiones de polarización
Vbe = 0.700
Vgs = -0.600
Resolución de ploteo = 400.0 puntos por período

t [s]   	Vin [V] 	Ic [mA] 	Id [mA] 	
 0.000783	-0.048961	 0.749403	 0.912653
 0.000785	-0.048796	 0.754183	 0.912876
 0.000788	-0.048618	 0.759345	 0.913116
 0.000790	-0.048429	 0.764895	 0.913372
 0.000793	-0.048228	 0.770840	 0.913644
 0.000795	-0.048015	 0.777187	 0.913932
 0.000798	-0.047790	 0.783943	 0.914237
 0.000800	-0.047553	 0.791116	 0.914557
 0.000803	-0.047304	 0.798715	 0.914893
 0.000805	-0.047044	 0.806750	 0.915245
 0.000808	-0.046772	 0.815229	 0.915613
 0.000810	-0.046489	 0.824163	 0.915996
 0.000813	-0.046194	 0.833563	 0.916396
 0.000815	-0.045888	 0.843440	 0.916810
 0.000818	-0.045570	 0.853805	 0.917240
 0.000820	-0.045241	 0.864671	 0.917686
 0.000823	-0.044901	 0.876052	 0.918146
 0.000825	-0.044550	 0.887961	 0.918622
 0.000828	-0.044188	 0.900412	 0.919113
 0.000830	-0.043815	 0.913421	 0.919619
 0.000833	-0.043431	 0.927004	 0.920139
 0.000835	-0.043037	 0.941176	 0.920674
 0.000838	-0.042632	 0.955955	 0.921224
 0.000840	-0.042216	 0.971359	 0.921788
 0.000843	-0.041790	 0.987407	 0.922367
 0.000845	-0.041354	 1.004118	 0.922960
 0.000848	-0.040907	 1.021512	 0.923567
 0.000850	-0.040451	 1.039612	 0.924187
 0.000853	-0.039984	 1.058439	 0.924822
 0.000855	-0.039508	 1.078015	 0.925470
 0.000858	-0.039021	 1.098365	 0.926132
 0.000860	-0.038525	 1.119514	 0.926807
 0.000863	-0.038020	 1.141487	 0.927495
 0.000865	-0.037505	 1.164312	 0.928196
 0.000868	-0.036981	 1.188015	 0.928910
 0.000870	-0.036448	 1.212627	 0.929637
 0.000873	-0.035906	 1.238177	 0.930376
 0.000875	-0.035355	 1.264696	 0.931128
 0.000878	-0.034795	 1.292217	 0.931892
 0.000880	-0.034227	 1.320772	 0.932668
 0.000883	-0.033650	 1.350397	 0.933456
 0.000885	-0.033065	 1.381128	 0.934255
 0.000888	-0.032472	 1.413001	 0.935066
 0.000890	-0.031871	 1.446055	 0.935889
 0.000893	-0.031262	 1.480330	 0.936722
 0.000895	-0.030645	 1.515868	 0.937567
 0.000898	-0.030021	 1.552709	 0.938422
 0.000900	-0.029389	 1.590900	 0.939287
 0.000903	-0.028750	 1.630484	 0.940163
