TBJ_JFET  
Vin = 0.04*sen(2*PI*1000.0*t) + 0.04*sen(2*PI*1200.0*t)
Is = 1.00e-11  Idss = 2.00
Vt = 0.026     Vp   = -2.00
Tensiones de polarización
Vbe = 0.775
Vgs = -0.600

t [s]   	Vin [V] 	Ic [mA] 	Id [mA] 	
 0.011450	-0.027571	 30.533892	 0.941781
 0.011475	-0.033436	 24.367775	 0.933749
 0.011500	-0.038049	 20.406223	 0.927455
 0.011525	-0.041314	 17.997948	 0.923014
 0.011550	-0.043183	 16.749434	 0.920476
 0.011575	-0.043656	 16.447460	 0.919834
 0.011600	-0.042779	 17.011900	 0.921025
 0.011625	-0.040640	 18.470442	 0.923930
 0.011650	-0.037367	 20.948153	 0.928384
 0.011675	-0.033120	 24.665283	 0.934180
 0.011700	-0.028085	 29.935987	 0.941075
 0.011725	-0.022466	 37.158272	 0.948800
 0.011750	-0.016477	 46.782410	 0.957067
 0.011775	-0.010337	 59.243755	 0.965581
 0.011800	-0.004258	 74.849922	 0.974048
 0.011825	 0.001561	 93.625916	 0.982187
 0.011850	 0.006940	 115.145477	 0.989741
 0.011875	 0.011724	 138.405289	 0.996483
 0.011900	 0.015787	 161.814926	 1.002227
 0.011925	 0.019037	 183.358765	 1.006833
 0.011950	 0.021416	 200.930023	 1.010212
 0.011975	 0.022903	 212.758347	 1.012327
 0.012000	 0.023512	 217.795197	 1.013193
 0.012025	 0.023287	 215.923096	 1.012873
 0.012050	 0.022306	 207.922195	 1.011477
 0.012075	 0.020667	 195.225128	 1.009148
 0.012100	 0.018493	 179.564072	 1.006061
 0.012125	 0.015918	 162.631287	 1.002412
 0.012150	 0.013084	 145.839294	 0.998404
 0.012175	 0.010137	 130.209534	 0.994243
 0.012200	 0.007216	 116.370903	 0.990128
 0.012225	 0.004450	 104.626396	 0.986239
 0.012250	 0.001953	 95.046082	 0.982736
 0.012275	-0.000181	 87.556686	 0.979746
 0.012300	-0.001882	 82.012497	 0.977367
 0.012325	-0.003105	 78.243462	 0.975658
 0.012350	-0.003833	 76.082268	 0.974640
 0.012375	-0.004076	 75.374603	 0.974301
 0.012400	-0.003870	 75.976761	 0.974590
 0.012425	-0.003272	 77.743965	 0.975425
 0.012450	-0.002362	 80.512466	 0.976696
 0.012475	-0.001235	 84.078545	 0.978272
 0.012500	 0.000003	 88.178894	 0.980004
 0.012525	 0.001241	 92.478294	 0.981738
 0.012550	 0.002367	 96.571526	 0.983316
 0.012575	 0.003275	 100.005753	 0.984591
 0.012600	 0.003871	 102.325432	 0.985427
 0.012625	 0.004076	 103.135139	 0.985715
 0.012650	 0.003831	 102.167305	 0.985371
 0.012675	 0.003101	 99.336594	 0.984346
 0.012700	 0.001875	 94.763161	 0.982627
 0.012725	 0.000172	 88.755409	 0.980241
 0.012750	-0.001963	 81.755875	 0.977253
 0.012775	-0.004462	 74.265533	 0.973763
 0.012800	-0.007229	 66.767883	 0.969906
 0.012825	-0.010151	 59.670837	 0.965841
 0.012850	-0.013098	 53.276253	 0.961749
 0.012875	-0.015931	 47.776955	 0.957824
 0.012900	-0.018504	 43.274151	 0.954265
 0.012925	-0.020676	 39.806000	 0.951267
 0.012950	-0.022312	 37.379162	 0.949013
 0.012975	-0.023290	 35.998634	 0.947665
 0.013000	-0.023511	 35.694260	 0.947361
 0.013025	-0.022899	 36.544868	 0.948204
 0.013050	-0.021407	 38.702301	 0.950259
 0.013075	-0.019024	 42.417812	 0.953548
 0.013100	-0.015770	 48.072491	 0.958046
 0.013125	-0.011704	 56.211082	 0.963683
 0.013150	-0.006917	 67.573875	 0.970340
 0.013175	-0.001535	 83.113167	 0.977852
 0.013200	 0.004286	 103.968498	 0.986009
 0.013225	 0.010366	 131.359970	 0.994566
 0.013250	 0.016506	 166.348785	 1.003244
 0.013275	 0.022493	 209.424072	 1.011743
 0.013300	 0.028110	 259.927185	 1.019749
 0.013325	 0.033142	 315.432343	 1.026948
 0.013350	 0.037385	 371.345673	 1.033038
 0.013375	 0.040653	 421.080597	 1.037740
 0.013400	 0.042786	 457.085114	 1.040816
 0.013425	 0.043657	 472.661224	 1.042073
 0.013450	 0.043178	 464.026062	 1.041381
 0.013475	 0.041302	 431.729156	 1.038676
 0.013500	 0.038031	 380.684814	 1.033966
 0.013525	 0.033412	 318.721680	 1.027334
 0.013550	 0.027541	 254.304382	 1.018937
 0.013575	 0.020561	 194.430725	 1.008997
 0.013600	 0.012657	 143.459381	 0.997799
 0.013625	 0.004050	 103.028687	 0.985678
 0.013650	-0.005007	 72.725212	 0.973003
 0.013675	-0.014235	 50.995674	 0.960172
 0.013700	-0.023345	 35.923031	 0.947590
