TBJ_JFET  
Vin = 0.03*sen(2*PI*1000.0*t) + 0.03*sen(2*PI*1200.0*t)
Is = 1.00e-11  Idss = 2.00
Vt = 0.026     Vp   = -2.00
Tensiones de polarización
Vbe = 0.900
Vgs = -0.600

t [s]   	Vin [V] 	Ic [mA] 	Id [mA] 	
 0.009675	-0.038213	 2482.949219	 0.927231
 0.009700	-0.043041	 2062.164307	 0.920668
 0.009725	-0.046601	 1798.283813	 0.915844
 0.009750	-0.048777	 1653.918701	 0.912902
 0.009775	-0.049495	 1608.877930	 0.911932
 0.009800	-0.048726	 1657.164185	 0.912970
 0.009825	-0.046488	 1806.141235	 0.915997
 0.009850	-0.042844	 2077.916748	 0.920937
 0.009875	-0.037900	 2513.090820	 0.927659
 0.009900	-0.031804	 3177.064209	 0.935980
 0.009925	-0.024741	 4168.816895	 0.945669
 0.009950	-0.016923	 5631.089844	 0.956451
 0.009975	-0.008590	 7758.770020	 0.968011
